id	gender	subCategory	articleType	season	usage	image_path	gender_enc	subCategory_enc	articleType_enc	season_enc	usage_enc
8493	Women	Bottomwear	Skirts	Fall/Winter	Casual	../data/augmented_images/Skirts/774_augm_8493.jpg	1	0	6	0	0
39725	Women	Bottomwear	Skirts	Spring/Summer	Formal	../data/augmented_images/Skirts/775_augm_39725.jpg	1	0	6	1	1
9995	Women	Bottomwear	Skirts	Spring/Summer	Casual	../data/augmented_images/Skirts/776_augm_9995.jpg	1	0	6	1	0
25931	Women	Bottomwear	Skirts	Spring/Summer	Casual	../data/augmented_images/Skirts/777_augm_25931.jpg	1	0	6	1	0
49636	Women	Bottomwear	Skirts	Spring/Summer	Casual	../data/augmented_images/Skirts/778_augm_49636.jpg	1	0	6	1	0
39731	Women	Bottomwear	Skirts	Spring/Summer	Formal	../data/augmented_images/Skirts/779_augm_39731.jpg	1	0	6	1	1
25931	Women	Bottomwear	Skirts	Spring/Summer	Casual	../data/augmented_images/Skirts/780_augm_25931.jpg	1	0	6	1	0
4929	Women	Bottomwear	Skirts	Spring/Summer	Casual	../data/augmented_images/Skirts/781_augm_4929.jpg	1	0	6	1	0
13515	Women	Bottomwear	Skirts	Fall/Winter	Casual	../data/augmented_images/Skirts/782_augm_13515.jpg	1	0	6	0	0
40434	Women	Bottomwear	Skirts	Spring/Summer	Casual	../data/augmented_images/Skirts/783_augm_40434.jpg	1	0	6	1	0
47658	Women	Bottomwear	Skirts	Spring/Summer	Casual	../data/augmented_images/Skirts/784_augm_47658.jpg	1	0	6	1	0
49655	Women	Bottomwear	Skirts	Spring/Summer	Casual	../data/augmented_images/Skirts/785_augm_49655.jpg	1	0	6	1	0
13264	Women	Bottomwear	Skirts	Fall/Winter	Casual	../data/augmented_images/Skirts/786_augm_13264.jpg	1	0	6	0	0
13305	Women	Bottomwear	Skirts	Fall/Winter	Casual	../data/augmented_images/Skirts/787_augm_13305.jpg	1	0	6	0	0
49636	Women	Bottomwear	Skirts	Spring/Summer	Casual	../data/augmented_images/Skirts/788_augm_49636.jpg	1	0	6	1	0
43520	Women	Bottomwear	Skirts	Spring/Summer	Formal	../data/augmented_images/Skirts/789_augm_43520.jpg	1	0	6	1	1
8495	Women	Bottomwear	Skirts	Fall/Winter	Casual	../data/augmented_images/Skirts/790_augm_8495.jpg	1	0	6	0	0
57087	Women	Bottomwear	Skirts	Spring/Summer	Casual	../data/augmented_images/Skirts/791_augm_57087.jpg	1	0	6	1	0
4930	Women	Bottomwear	Skirts	Spring/Summer	Casual	../data/augmented_images/Skirts/792_augm_4930.jpg	1	0	6	1	0
5005	Women	Bottomwear	Skirts	Spring/Summer	Casual	../data/augmented_images/Skirts/793_augm_5005.jpg	1	0	6	1	0
6532	Women	Bottomwear	Skirts	Spring/Summer	Sports	../data/augmented_images/Skirts/794_augm_6532.jpg	1	0	6	1	2
5005	Women	Bottomwear	Skirts	Spring/Summer	Casual	../data/augmented_images/Skirts/795_augm_5005.jpg	1	0	6	1	0
6864	Women	Bottomwear	Skirts	Spring/Summer	Casual	../data/augmented_images/Skirts/796_augm_6864.jpg	1	0	6	1	0
39725	Women	Bottomwear	Skirts	Spring/Summer	Formal	../data/augmented_images/Skirts/797_augm_39725.jpg	1	0	6	1	1
35958	Women	Bottomwear	Skirts	Spring/Summer	Casual	../data/augmented_images/Skirts/798_augm_35958.jpg	1	0	6	1	0
37208	Women	Bottomwear	Skirts	Fall/Winter	Casual	../data/augmented_images/Skirts/799_augm_37208.jpg	1	0	6	0	0
40432	Women	Bottomwear	Skirts	Spring/Summer	Formal	../data/augmented_images/Skirts/800_augm_40432.jpg	1	0	6	1	1
8494	Women	Bottomwear	Skirts	Fall/Winter	Casual	../data/augmented_images/Skirts/801_augm_8494.jpg	1	0	6	0	0
57084	Women	Bottomwear	Skirts	Spring/Summer	Casual	../data/augmented_images/Skirts/802_augm_57084.jpg	1	0	6	1	0
8494	Women	Bottomwear	Skirts	Fall/Winter	Casual	../data/augmented_images/Skirts/803_augm_8494.jpg	1	0	6	0	0
18712	Women	Bottomwear	Skirts	Fall/Winter	Formal	../data/augmented_images/Skirts/804_augm_18712.jpg	1	0	6	0	1
13305	Women	Bottomwear	Skirts	Fall/Winter	Casual	../data/augmented_images/Skirts/805_augm_13305.jpg	1	0	6	0	0
8495	Women	Bottomwear	Skirts	Fall/Winter	Casual	../data/augmented_images/Skirts/806_augm_8495.jpg	1	0	6	0	0
8495	Women	Bottomwear	Skirts	Fall/Winter	Casual	../data/augmented_images/Skirts/807_augm_8495.jpg	1	0	6	0	0
10652	Women	Bottomwear	Skirts	Fall/Winter	Casual	../data/augmented_images/Skirts/808_augm_10652.jpg	1	0	6	0	0
57088	Women	Bottomwear	Skirts	Spring/Summer	Casual	../data/augmented_images/Skirts/809_augm_57088.jpg	1	0	6	1	0
41153	Women	Bottomwear	Skirts	Spring/Summer	Casual	../data/augmented_images/Skirts/810_augm_41153.jpg	1	0	6	1	0
57090	Women	Bottomwear	Skirts	Spring/Summer	Casual	../data/augmented_images/Skirts/811_augm_57090.jpg	1	0	6	1	0
13305	Women	Bottomwear	Skirts	Fall/Winter	Casual	../data/augmented_images/Skirts/812_augm_13305.jpg	1	0	6	0	0
27231	Women	Bottomwear	Skirts	Spring/Summer	Casual	../data/augmented_images/Skirts/813_augm_27231.jpg	1	0	6	1	0
33508	Women	Bottomwear	Skirts	Spring/Summer	Casual	../data/augmented_images/Skirts/814_augm_33508.jpg	1	0	6	1	0
13305	Women	Bottomwear	Skirts	Fall/Winter	Casual	../data/augmented_images/Skirts/815_augm_13305.jpg	1	0	6	0	0
28456	Women	Bottomwear	Skirts	Spring/Summer	Sports	../data/augmented_images/Skirts/816_augm_28456.jpg	1	0	6	1	2
40434	Women	Bottomwear	Skirts	Spring/Summer	Casual	../data/augmented_images/Skirts/817_augm_40434.jpg	1	0	6	1	0
47658	Women	Bottomwear	Skirts	Spring/Summer	Casual	../data/augmented_images/Skirts/818_augm_47658.jpg	1	0	6	1	0
9995	Women	Bottomwear	Skirts	Spring/Summer	Casual	../data/augmented_images/Skirts/819_augm_9995.jpg	1	0	6	1	0
4930	Women	Bottomwear	Skirts	Spring/Summer	Casual	../data/augmented_images/Skirts/820_augm_4930.jpg	1	0	6	1	0
33508	Women	Bottomwear	Skirts	Spring/Summer	Casual	../data/augmented_images/Skirts/821_augm_33508.jpg	1	0	6	1	0
28455	Women	Bottomwear	Skirts	Spring/Summer	Sports	../data/augmented_images/Skirts/822_augm_28455.jpg	1	0	6	1	2
32591	Women	Bottomwear	Skirts	Spring/Summer	Casual	../data/augmented_images/Skirts/823_augm_32591.jpg	1	0	6	1	0
18713	Women	Bottomwear	Skirts	Fall/Winter	Formal	../data/augmented_images/Skirts/824_augm_18713.jpg	1	0	6	0	1
6857	Women	Bottomwear	Skirts	Spring/Summer	Casual	../data/augmented_images/Skirts/825_augm_6857.jpg	1	0	6	1	0
5004	Women	Bottomwear	Skirts	Spring/Summer	Casual	../data/augmented_images/Skirts/826_augm_5004.jpg	1	0	6	1	0
13264	Women	Bottomwear	Skirts	Fall/Winter	Casual	../data/augmented_images/Skirts/827_augm_13264.jpg	1	0	6	0	0
34495	Women	Bottomwear	Skirts	Fall/Winter	Formal	../data/augmented_images/Skirts/828_augm_34495.jpg	1	0	6	0	1
8493	Women	Bottomwear	Skirts	Fall/Winter	Casual	../data/augmented_images/Skirts/829_augm_8493.jpg	1	0	6	0	0
57082	Women	Bottomwear	Skirts	Spring/Summer	Casual	../data/augmented_images/Skirts/830_augm_57082.jpg	1	0	6	1	0
37208	Women	Bottomwear	Skirts	Fall/Winter	Casual	../data/augmented_images/Skirts/831_augm_37208.jpg	1	0	6	0	0
40434	Women	Bottomwear	Skirts	Spring/Summer	Casual	../data/augmented_images/Skirts/832_augm_40434.jpg	1	0	6	1	0
43520	Women	Bottomwear	Skirts	Spring/Summer	Formal	../data/augmented_images/Skirts/833_augm_43520.jpg	1	0	6	1	1
40434	Women	Bottomwear	Skirts	Spring/Summer	Casual	../data/augmented_images/Skirts/834_augm_40434.jpg	1	0	6	1	0
48493	Women	Bottomwear	Skirts	Fall/Winter	Casual	../data/augmented_images/Skirts/835_augm_48493.jpg	1	0	6	0	0
57083	Women	Bottomwear	Skirts	Spring/Summer	Casual	../data/augmented_images/Skirts/836_augm_57083.jpg	1	0	6	1	0
13516	Women	Bottomwear	Skirts	Fall/Winter	Casual	../data/augmented_images/Skirts/837_augm_13516.jpg	1	0	6	0	0
41152	Women	Bottomwear	Skirts	Spring/Summer	Casual	../data/augmented_images/Skirts/838_augm_41152.jpg	1	0	6	1	0
27231	Women	Bottomwear	Skirts	Spring/Summer	Casual	../data/augmented_images/Skirts/839_augm_27231.jpg	1	0	6	1	0
57091	Women	Bottomwear	Skirts	Spring/Summer	Casual	../data/augmented_images/Skirts/840_augm_57091.jpg	1	0	6	1	0
6860	Women	Bottomwear	Skirts	Spring/Summer	Casual	../data/augmented_images/Skirts/841_augm_6860.jpg	1	0	6	1	0
10366	Women	Bottomwear	Skirts	Fall/Winter	Casual	../data/augmented_images/Skirts/842_augm_10366.jpg	1	0	6	0	0
27231	Women	Bottomwear	Skirts	Spring/Summer	Casual	../data/augmented_images/Skirts/843_augm_27231.jpg	1	0	6	1	0
34494	Women	Bottomwear	Skirts	Spring/Summer	Formal	../data/augmented_images/Skirts/844_augm_34494.jpg	1	0	6	1	1
8493	Women	Bottomwear	Skirts	Fall/Winter	Casual	../data/augmented_images/Skirts/845_augm_8493.jpg	1	0	6	0	0
6532	Women	Bottomwear	Skirts	Spring/Summer	Sports	../data/augmented_images/Skirts/846_augm_6532.jpg	1	0	6	1	2
13264	Women	Bottomwear	Skirts	Fall/Winter	Casual	../data/augmented_images/Skirts/847_augm_13264.jpg	1	0	6	0	0
13339	Women	Bottomwear	Skirts	Fall/Winter	Casual	../data/augmented_images/Skirts/848_augm_13339.jpg	1	0	6	0	0
10001	Women	Bottomwear	Skirts	Spring/Summer	Casual	../data/augmented_images/Skirts/849_augm_10001.jpg	1	0	6	1	0
18711	Women	Bottomwear	Skirts	Fall/Winter	Casual	../data/augmented_images/Skirts/850_augm_18711.jpg	1	0	6	0	0
13304	Women	Bottomwear	Skirts	Fall/Winter	Casual	../data/augmented_images/Skirts/851_augm_13304.jpg	1	0	6	0	0
14630	Women	Bottomwear	Skirts	Fall/Winter	Casual	../data/augmented_images/Skirts/852_augm_14630.jpg	1	0	6	0	0
10001	Women	Bottomwear	Skirts	Spring/Summer	Casual	../data/augmented_images/Skirts/853_augm_10001.jpg	1	0	6	1	0
9994	Women	Bottomwear	Skirts	Spring/Summer	Casual	../data/augmented_images/Skirts/854_augm_9994.jpg	1	0	6	1	0
40432	Women	Bottomwear	Skirts	Spring/Summer	Formal	../data/augmented_images/Skirts/855_augm_40432.jpg	1	0	6	1	1
25930	Women	Bottomwear	Skirts	Spring/Summer	Casual	../data/augmented_images/Skirts/856_augm_25930.jpg	1	0	6	1	0
49636	Women	Bottomwear	Skirts	Spring/Summer	Casual	../data/augmented_images/Skirts/857_augm_49636.jpg	1	0	6	1	0
49636	Women	Bottomwear	Skirts	Spring/Summer	Casual	../data/augmented_images/Skirts/858_augm_49636.jpg	1	0	6	1	0
39725	Women	Bottomwear	Skirts	Spring/Summer	Formal	../data/augmented_images/Skirts/859_augm_39725.jpg	1	0	6	1	1
11260	Women	Bottomwear	Skirts	Spring/Summer	Casual	../data/augmented_images/Skirts/860_augm_11260.jpg	1	0	6	1	0
4930	Women	Bottomwear	Skirts	Spring/Summer	Casual	../data/augmented_images/Skirts/861_augm_4930.jpg	1	0	6	1	0
6862	Women	Bottomwear	Skirts	Spring/Summer	Casual	../data/augmented_images/Skirts/862_augm_6862.jpg	1	0	6	1	0
40428	Women	Bottomwear	Skirts	Spring/Summer	Formal	../data/augmented_images/Skirts/863_augm_40428.jpg	1	0	6	1	1
26863	Women	Bottomwear	Skirts	Spring/Summer	Casual	../data/augmented_images/Skirts/864_augm_26863.jpg	1	0	6	1	0
13340	Women	Bottomwear	Skirts	Fall/Winter	Casual	../data/augmented_images/Skirts/865_augm_13340.jpg	1	0	6	0	0
31605	Women	Bottomwear	Skirts	Spring/Summer	Sports	../data/augmented_images/Skirts/866_augm_31605.jpg	1	0	6	1	2
8495	Women	Bottomwear	Skirts	Fall/Winter	Casual	../data/augmented_images/Skirts/867_augm_8495.jpg	1	0	6	0	0
39725	Women	Bottomwear	Skirts	Spring/Summer	Formal	../data/augmented_images/Skirts/868_augm_39725.jpg	1	0	6	1	1
13263	Women	Bottomwear	Skirts	Fall/Winter	Casual	../data/augmented_images/Skirts/869_augm_13263.jpg	1	0	6	0	0
18710	Women	Bottomwear	Skirts	Fall/Winter	Casual	../data/augmented_images/Skirts/870_augm_18710.jpg	1	0	6	0	0
4929	Women	Bottomwear	Skirts	Spring/Summer	Casual	../data/augmented_images/Skirts/871_augm_4929.jpg	1	0	6	1	0
47657	Women	Bottomwear	Skirts	Spring/Summer	Casual	../data/augmented_images/Skirts/872_augm_47657.jpg	1	0	6	1	0
57092	Women	Bottomwear	Skirts	Spring/Summer	Casual	../data/augmented_images/Skirts/873_augm_57092.jpg	1	0	6	1	0
13516	Women	Bottomwear	Skirts	Fall/Winter	Casual	../data/augmented_images/Skirts/874_augm_13516.jpg	1	0	6	0	0
31454	Women	Bottomwear	Skirts	Spring/Summer	Sports	../data/augmented_images/Skirts/875_augm_31454.jpg	1	0	6	1	2
10366	Women	Bottomwear	Skirts	Fall/Winter	Casual	../data/augmented_images/Skirts/876_augm_10366.jpg	1	0	6	0	0
41152	Women	Bottomwear	Skirts	Spring/Summer	Casual	../data/augmented_images/Skirts/877_augm_41152.jpg	1	0	6	1	0
13515	Women	Bottomwear	Skirts	Fall/Winter	Casual	../data/augmented_images/Skirts/878_augm_13515.jpg	1	0	6	0	0
13264	Women	Bottomwear	Skirts	Fall/Winter	Casual	../data/augmented_images/Skirts/879_augm_13264.jpg	1	0	6	0	0
5005	Women	Bottomwear	Skirts	Spring/Summer	Casual	../data/augmented_images/Skirts/880_augm_5005.jpg	1	0	6	1	0
34492	Women	Bottomwear	Skirts	Spring/Summer	Formal	../data/augmented_images/Skirts/881_augm_34492.jpg	1	0	6	1	1
4929	Women	Bottomwear	Skirts	Spring/Summer	Casual	../data/augmented_images/Skirts/882_augm_4929.jpg	1	0	6	1	0
6857	Women	Bottomwear	Skirts	Spring/Summer	Casual	../data/augmented_images/Skirts/883_augm_6857.jpg	1	0	6	1	0
39725	Women	Bottomwear	Skirts	Spring/Summer	Formal	../data/augmented_images/Skirts/884_augm_39725.jpg	1	0	6	1	1
8495	Women	Bottomwear	Skirts	Fall/Winter	Casual	../data/augmented_images/Skirts/885_augm_8495.jpg	1	0	6	0	0
39731	Women	Bottomwear	Skirts	Spring/Summer	Formal	../data/augmented_images/Skirts/886_augm_39731.jpg	1	0	6	1	1
31454	Women	Bottomwear	Skirts	Spring/Summer	Sports	../data/augmented_images/Skirts/887_augm_31454.jpg	1	0	6	1	2
49654	Women	Bottomwear	Skirts	Spring/Summer	Casual	../data/augmented_images/Skirts/888_augm_49654.jpg	1	0	6	1	0
12839	Women	Bottomwear	Skirts	Fall/Winter	Casual	../data/augmented_images/Skirts/889_augm_12839.jpg	1	0	6	0	0
43520	Women	Bottomwear	Skirts	Spring/Summer	Formal	../data/augmented_images/Skirts/890_augm_43520.jpg	1	0	6	1	1
44646	Women	Bottomwear	Skirts	Spring/Summer	Formal	../data/augmented_images/Skirts/891_augm_44646.jpg	1	0	6	1	1
6864	Women	Bottomwear	Skirts	Spring/Summer	Casual	../data/augmented_images/Skirts/892_augm_6864.jpg	1	0	6	1	0
43520	Women	Bottomwear	Skirts	Spring/Summer	Formal	../data/augmented_images/Skirts/893_augm_43520.jpg	1	0	6	1	1
8495	Women	Bottomwear	Skirts	Fall/Winter	Casual	../data/augmented_images/Skirts/894_augm_8495.jpg	1	0	6	0	0
57090	Women	Bottomwear	Skirts	Spring/Summer	Casual	../data/augmented_images/Skirts/895_augm_57090.jpg	1	0	6	1	0
40434	Women	Bottomwear	Skirts	Spring/Summer	Casual	../data/augmented_images/Skirts/896_augm_40434.jpg	1	0	6	1	0
10001	Women	Bottomwear	Skirts	Spring/Summer	Casual	../data/augmented_images/Skirts/897_augm_10001.jpg	1	0	6	1	0
28455	Women	Bottomwear	Skirts	Spring/Summer	Sports	../data/augmented_images/Skirts/898_augm_28455.jpg	1	0	6	1	2
10652	Women	Bottomwear	Skirts	Fall/Winter	Casual	../data/augmented_images/Skirts/899_augm_10652.jpg	1	0	6	0	0
32591	Women	Bottomwear	Skirts	Spring/Summer	Casual	../data/augmented_images/Skirts/900_augm_32591.jpg	1	0	6	1	0
4930	Women	Bottomwear	Skirts	Spring/Summer	Casual	../data/augmented_images/Skirts/901_augm_4930.jpg	1	0	6	1	0
13516	Women	Bottomwear	Skirts	Fall/Winter	Casual	../data/augmented_images/Skirts/902_augm_13516.jpg	1	0	6	0	0
10000	Women	Bottomwear	Skirts	Spring/Summer	Casual	../data/augmented_images/Skirts/903_augm_10000.jpg	1	0	6	1	0
13339	Women	Bottomwear	Skirts	Fall/Winter	Casual	../data/augmented_images/Skirts/904_augm_13339.jpg	1	0	6	0	0
6860	Women	Bottomwear	Skirts	Spring/Summer	Casual	../data/augmented_images/Skirts/905_augm_6860.jpg	1	0	6	1	0
10351	Women	Bottomwear	Skirts	Fall/Winter	Casual	../data/augmented_images/Skirts/906_augm_10351.jpg	1	0	6	0	0
10257	Men	Bottomwear	Trousers	Fall/Winter	Formal	../data/augmented_images/Trousers/10257.jpg	0	0	11	0	1
32563	Women	Bottomwear	Trousers	Spring/Summer	Casual	../data/augmented_images/Trousers/32563.jpg	1	0	11	1	0
26163	Men	Bottomwear	Trousers	Spring/Summer	Formal	../data/augmented_images/Trousers/26163.jpg	0	0	11	1	1
57138	Women	Bottomwear	Trousers	Spring/Summer	Casual	../data/augmented_images/Trousers/57138.jpg	1	0	11	1	0
13248	Men	Bottomwear	Trousers	Fall/Winter	Casual	../data/augmented_images/Trousers/13248.jpg	0	0	11	0	0
56822	Men	Bottomwear	Trousers	Spring/Summer	Casual	../data/augmented_images/Trousers/56822.jpg	0	0	11	1	0
27614	Men	Bottomwear	Trousers	Spring/Summer	Casual	../data/augmented_images/Trousers/27614.jpg	0	0	11	1	0
26164	Men	Bottomwear	Trousers	Spring/Summer	Formal	../data/augmented_images/Trousers/26164.jpg	0	0	11	1	1
32564	Women	Bottomwear	Trousers	Spring/Summer	Casual	../data/augmented_images/Trousers/32564.jpg	1	0	11	1	0
23072	Men	Bottomwear	Trousers	Fall/Winter	Formal	../data/augmented_images/Trousers/23072.jpg	0	0	11	0	1
16368	Men	Bottomwear	Trousers	Fall/Winter	Formal	../data/augmented_images/Trousers/16368.jpg	0	0	11	0	1
10259	Men	Bottomwear	Trousers	Fall/Winter	Formal	../data/augmented_images/Trousers/10259.jpg	0	0	11	0	1
27622	Men	Bottomwear	Trousers	Spring/Summer	Casual	../data/augmented_images/Trousers/27622.jpg	0	0	11	1	0
26152	Men	Bottomwear	Trousers	Spring/Summer	Formal	../data/augmented_images/Trousers/26152.jpg	0	0	11	1	1
29780	Men	Bottomwear	Trousers	Spring/Summer	Casual	../data/augmented_images/Trousers/29780.jpg	0	0	11	1	0
23088	Men	Bottomwear	Trousers	Fall/Winter	Casual	../data/augmented_images/Trousers/23088.jpg	0	0	11	0	0
26155	Men	Bottomwear	Trousers	Spring/Summer	Formal	../data/augmented_images/Trousers/26155.jpg	0	0	11	1	1
10261	Men	Bottomwear	Trousers	Fall/Winter	Formal	../data/augmented_images/Trousers/10261.jpg	0	0	11	0	1
57136	Women	Bottomwear	Trousers	Spring/Summer	Casual	../data/augmented_images/Trousers/57136.jpg	1	0	11	1	0
15111	Men	Bottomwear	Trousers	Fall/Winter	Formal	../data/augmented_images/Trousers/15111.jpg	0	0	11	0	1
14695	Men	Bottomwear	Trousers	Fall/Winter	Casual	../data/augmented_images/Trousers/14695.jpg	0	0	11	0	0
51605	Women	Bottomwear	Trousers	Fall/Winter	Casual	../data/augmented_images/Trousers/51605.jpg	1	0	11	0	0
15116	Men	Bottomwear	Trousers	Fall/Winter	Formal	../data/augmented_images/Trousers/15116.jpg	0	0	11	0	1
14659	Men	Bottomwear	Trousers	Fall/Winter	Casual	../data/augmented_images/Trousers/14659.jpg	0	0	11	0	0
48380	Men	Bottomwear	Trousers	Spring/Summer	Casual	../data/augmented_images/Trousers/48380.jpg	0	0	11	1	0
8949	Men	Bottomwear	Trousers	Fall/Winter	Formal	../data/augmented_images/Trousers/8949.jpg	0	0	11	0	1
15129	Men	Bottomwear	Trousers	Fall/Winter	Casual	../data/augmented_images/Trousers/15129.jpg	0	0	11	0	0
26139	Men	Bottomwear	Trousers	Spring/Summer	Formal	../data/augmented_images/Trousers/26139.jpg	0	0	11	1	1
9892	Men	Bottomwear	Trousers	Fall/Winter	Formal	../data/augmented_images/Trousers/9892.jpg	0	0	11	0	1
15120	Men	Bottomwear	Trousers	Fall/Winter	Formal	../data/augmented_images/Trousers/15120.jpg	0	0	11	0	1
15749	Men	Bottomwear	Trousers	Fall/Winter	Casual	../data/augmented_images/Trousers/15749.jpg	0	0	11	0	0
15127	Men	Bottomwear	Trousers	Fall/Winter	Casual	../data/augmented_images/Trousers/15127.jpg	0	0	11	0	0
8947	Men	Bottomwear	Trousers	Fall/Winter	Casual	../data/augmented_images/Trousers/8947.jpg	0	0	11	0	0
14657	Men	Bottomwear	Trousers	Fall/Winter	Casual	../data/augmented_images/Trousers/14657.jpg	0	0	11	0	0
44315	Men	Bottomwear	Trousers	Spring/Summer	Casual	../data/augmented_images/Trousers/44315.jpg	0	0	11	1	0
15118	Men	Bottomwear	Trousers	Fall/Winter	Formal	../data/augmented_images/Trousers/15118.jpg	0	0	11	0	1
23089	Men	Bottomwear	Trousers	Fall/Winter	Casual	../data/augmented_images/Trousers/23089.jpg	0	0	11	0	0
33815	Men	Bottomwear	Trousers	Spring/Summer	Formal	../data/augmented_images/Trousers/33815.jpg	0	0	11	1	1
22369	Men	Bottomwear	Trousers	Fall/Winter	Casual	../data/augmented_images/Trousers/22369.jpg	0	0	11	0	0
29781	Men	Bottomwear	Trousers	Spring/Summer	Casual	../data/augmented_images/Trousers/29781.jpg	0	0	11	1	0
57137	Women	Bottomwear	Trousers	Spring/Summer	Casual	../data/augmented_images/Trousers/57137.jpg	1	0	11	1	0
26154	Men	Bottomwear	Trousers	Spring/Summer	Formal	../data/augmented_images/Trousers/26154.jpg	0	0	11	1	1
10260	Men	Bottomwear	Trousers	Fall/Winter	Formal	../data/augmented_images/Trousers/10260.jpg	0	0	11	0	1
23042	Men	Bottomwear	Trousers	Fall/Winter	Formal	../data/augmented_images/Trousers/23042.jpg	0	0	11	0	1
10258	Men	Bottomwear	Trousers	Fall/Winter	Formal	../data/augmented_images/Trousers/10258.jpg	0	0	11	0	1
26508	Men	Bottomwear	Trousers	Fall/Winter	Casual	../data/augmented_images/Trousers/26508.jpg	0	0	11	0	0
16369	Men	Bottomwear	Trousers	Fall/Winter	Formal	../data/augmented_images/Trousers/16369.jpg	0	0	11	0	1
26153	Men	Bottomwear	Trousers	Spring/Summer	Formal	../data/augmented_images/Trousers/26153.jpg	0	0	11	1	1
13249	Men	Bottomwear	Trousers	Fall/Winter	Casual	../data/augmented_images/Trousers/13249.jpg	0	0	11	0	0
57139	Women	Bottomwear	Trousers	Spring/Summer	Casual	../data/augmented_images/Trousers/57139.jpg	1	0	11	1	0
23073	Men	Bottomwear	Trousers	Fall/Winter	Formal	../data/augmented_images/Trousers/23073.jpg	0	0	11	0	1
26162	Men	Bottomwear	Trousers	Spring/Summer	Formal	../data/augmented_images/Trousers/26162.jpg	0	0	11	1	1
32562	Women	Bottomwear	Trousers	Spring/Summer	Casual	../data/augmented_images/Trousers/32562.jpg	1	0	11	1	0
9894	Men	Bottomwear	Trousers	Fall/Winter	Formal	../data/augmented_images/Trousers/9894.jpg	0	0	11	0	1
8946	Men	Bottomwear	Trousers	Fall/Winter	Casual	../data/augmented_images/Trousers/8946.jpg	0	0	11	0	0
11324	Men	Bottomwear	Trousers	Fall/Winter	Casual	../data/augmented_images/Trousers/11324.jpg	0	0	11	0	0
26136	Men	Bottomwear	Trousers	Spring/Summer	Formal	../data/augmented_images/Trousers/26136.jpg	0	0	11	1	1
44925	Men	Bottomwear	Trousers	Spring/Summer	Casual	../data/augmented_images/Trousers/44925.jpg	0	0	11	1	0
22905	Men	Bottomwear	Trousers	Spring/Summer	Formal	../data/augmented_images/Trousers/22905.jpg	0	0	11	1	1
15119	Men	Bottomwear	Trousers	Fall/Winter	Formal	../data/augmented_images/Trousers/15119.jpg	0	0	11	0	1
15121	Men	Bottomwear	Trousers	Fall/Winter	Formal	../data/augmented_images/Trousers/15121.jpg	0	0	11	0	1
44313	Men	Bottomwear	Trousers	Spring/Summer	Casual	../data/augmented_images/Trousers/44313.jpg	0	0	11	1	0
15748	Men	Bottomwear	Trousers	Fall/Winter	Casual	../data/augmented_images/Trousers/15748.jpg	0	0	11	0	0
14693	Men	Bottomwear	Trousers	Fall/Winter	Casual	../data/augmented_images/Trousers/14693.jpg	0	0	11	0	0
51603	Women	Bottomwear	Trousers	Fall/Winter	Casual	../data/augmented_images/Trousers/51603.jpg	1	0	11	0	0
15117	Men	Bottomwear	Trousers	Fall/Winter	Formal	../data/augmented_images/Trousers/15117.jpg	0	0	11	0	1
15128	Men	Bottomwear	Trousers	Fall/Winter	Formal	../data/augmented_images/Trousers/15128.jpg	0	0	11	0	1
26138	Men	Bottomwear	Trousers	Spring/Summer	Formal	../data/augmented_images/Trousers/26138.jpg	0	0	11	1	1
14658	Men	Bottomwear	Trousers	Fall/Winter	Casual	../data/augmented_images/Trousers/14658.jpg	0	0	11	0	0
8948	Men	Bottomwear	Trousers	Fall/Winter	Formal	../data/augmented_images/Trousers/8948.jpg	0	0	11	0	1
11312	Men	Bottomwear	Trousers	Fall/Winter	Casual	../data/augmented_images/Trousers/11312.jpg	0	0	11	0	0
15110	Men	Bottomwear	Trousers	Fall/Winter	Formal	../data/augmented_images/Trousers/15110.jpg	0	0	11	0	1
14694	Men	Bottomwear	Trousers	Fall/Winter	Casual	../data/augmented_images/Trousers/14694.jpg	0	0	11	0	0
16613	Men	Bottomwear	Trousers	Fall/Winter	Formal	../data/augmented_images/Trousers/16613.jpg	0	0	11	0	1
11267	Men	Bottomwear	Trousers	Fall/Winter	Formal	../data/augmented_images/Trousers/11267.jpg	0	0	11	0	1
16614	Men	Bottomwear	Trousers	Fall/Winter	Formal	../data/augmented_images/Trousers/16614.jpg	0	0	11	0	1
16622	Men	Bottomwear	Trousers	Fall/Winter	Casual	../data/augmented_images/Trousers/16622.jpg	0	0	11	0	0
57824	Women	Bottomwear	Trousers	Fall/Winter	Casual	../data/augmented_images/Trousers/57824.jpg	1	0	11	0	0
8834	Men	Bottomwear	Trousers	Spring/Summer	Formal	../data/augmented_images/Trousers/8834.jpg	0	0	11	1	1
12285	Men	Bottomwear	Trousers	Fall/Winter	Formal	../data/augmented_images/Trousers/12285.jpg	0	0	11	0	1
16018	Men	Bottomwear	Trousers	Fall/Winter	Casual	../data/augmented_images/Trousers/16018.jpg	0	0	11	0	0
31430	Men	Bottomwear	Trousers	Spring/Summer	Casual	../data/augmented_images/Trousers/31430.jpg	0	0	11	1	0
16020	Men	Bottomwear	Trousers	Fall/Winter	Casual	../data/augmented_images/Trousers/16020.jpg	0	0	11	0	0
12222	Men	Bottomwear	Trousers	Spring/Summer	Formal	../data/augmented_images/Trousers/12222.jpg	0	0	11	1	1
